session_id,customer_id,session_start,session_end,device,landing_page,marketing_campaign_id,converted
5987,857,2024-08-23 10:37:00,2024-08-23 10:47:00,desktop,/category/apparel,3,False
5988,,2025-12-10 10:55:20,2025-12-10 11:08:20,desktop,/blog,,False
5989,462,2024-11-12 04:42:53,2024-11-12 05:05:53,mobile,/deals,,True
5990,,2025-04-14 10:29:28,2025-04-14 11:06:28,mobile,/blog,10,False
5991,,2025-09-22 04:04:21,2025-09-22 04:29:21,tablet,/category/apparel,15,False
5992,1029,2025-05-23 06:28:25,2025-05-23 06:47:25,tablet,/deals,9,False
5993,,2024-06-12 15:12:26,2024-06-12 15:34:26,mobile,/category/electronics,,False
5994,,2024-12-21 20:57:43,2024-12-21 21:06:43,tablet,/category/apparel,4,False
5995,202,2025-11-15 21:52:25,2025-11-15 22:27:25,desktop,/blog,,False
5996,926,2024-08-27 11:04:08,2024-08-27 11:13:08,mobile,/product-search,,False
5997,1423,2025-06-13 13:01:18,2025-06-13 13:05:18,mobile,/home,,False
5998,306,2025-12-30 01:11:24,2025-12-30 01:55:24,tablet,/home,,False
5999,,2024-08-15 21:23:50,2024-08-15 21:43:50,mobile,/blog,12,False
6000,,2024-10-11 12:53:29,2024-10-11 13:00:29,mobile,/product-search,,False
6001,,2024-05-05 11:24:57,2024-05-05 11:47:57,mobile,/category/electronics,,False
6002,682,2024-06-22 06:36:51,2024-06-22 06:56:51,desktop,/product-search,13,False
6003,83,2024-11-18 07:20:59,2024-11-18 07:42:59,mobile,/category/electronics,,False
6004,1445,2025-04-12 12:28:23,2025-04-12 12:52:23,tablet,/blog,4,False
6005,124,2025-11-12 07:08:50,2025-11-12 07:33:50,desktop,/home,12,False
6006,11,2025-10-28 01:19:44,2025-10-28 02:02:44,tablet,/category/apparel,,False
6007,680,2025-10-15 23:46:37,2025-10-15 23:48:37,tablet,/deals,15,False
6008,420,2025-11-20 09:08:37,2025-11-20 09:27:37,desktop,/deals,,True
6009,,2024-02-08 22:45:18,2024-02-08 23:17:18,tablet,/deals,,False
6010,1312,2025-02-08 18:32:57,2025-02-08 18:56:57,tablet,/blog,1,False
6011,1122,2025-11-07 18:32:59,2025-11-07 18:51:59,mobile,/category/electronics,,False
6012,,2024-02-06 02:35:40,2024-02-06 02:37:40,mobile,/category/apparel,1,False
6013,1312,2024-08-30 13:12:18,2024-08-30 13:50:18,mobile,/deals,,False
6014,442,2025-11-29 14:08:48,2025-11-29 14:28:48,mobile,/product-search,,False
6015,1199,2025-09-06 17:46:19,2025-09-06 18:17:19,tablet,/blog,13,True
6016,6,2025-09-09 13:10:32,2025-09-09 13:55:32,mobile,/product-search,12,False
6017,1417,2025-04-26 18:07:31,2025-04-26 18:29:31,tablet,/home,,True
6018,682,2024-12-17 22:03:15,2024-12-17 22:37:15,mobile,/product-search,6,True
6019,1103,2024-11-01 08:27:21,2024-11-01 08:34:21,desktop,/home,2,False
6020,,2024-10-20 00:12:09,2024-10-20 00:24:09,desktop,/product-search,3,False
6021,,2025-11-18 00:37:38,2025-11-18 01:01:38,desktop,/category/electronics,,False
6022,906,2025-04-12 02:13:06,2025-04-12 02:42:06,mobile,/deals,8,False
6023,,2024-12-26 22:43:51,2024-12-26 23:18:51,mobile,/category/electronics,,False
6024,,2024-11-12 15:37:50,2024-11-12 15:52:50,tablet,/home,,False
6025,793,2025-10-26 18:10:13,2025-10-26 18:45:13,tablet,/blog,,False
6026,,2025-03-30 15:46:36,2025-03-30 16:19:36,desktop,/deals,,False
6027,1065,2025-12-25 05:10:56,2025-12-25 05:47:56,mobile,/home,,False
6028,1205,2025-10-10 19:35:36,2025-10-10 19:55:36,tablet,/home,9,False
6029,459,2025-09-13 01:26:57,2025-09-13 01:57:57,desktop,/product-search,1,False
6030,1258,2025-06-16 03:55:32,2025-06-16 04:34:32,mobile,/deals,,True
6031,737,2025-06-11 21:08:09,2025-06-11 21:27:09,mobile,/product-search,,True
6032,1486,2025-09-27 01:51:35,2025-09-27 02:06:35,tablet,/deals,1,False
6033,,2024-07-18 08:43:47,2024-07-18 09:23:47,desktop,/blog,,False
6034,,2024-04-06 21:50:49,2024-04-06 22:01:49,tablet,/product-search,,False
6035,932,2025-04-23 02:33:03,2025-04-23 03:17:03,mobile,/home,,False
6036,848,2024-12-06 01:25:13,2024-12-06 01:38:13,mobile,/deals,,False
6037,707,2025-11-13 22:21:38,2025-11-13 22:55:38,mobile,/deals,14,False
6038,430,2025-07-27 04:14:17,2025-07-27 04:46:17,mobile,/category/apparel,,False
6039,671,2025-11-01 14:17:10,2025-11-01 14:47:10,desktop,/deals,,False
6040,,2025-03-18 09:54:37,2025-03-18 10:05:37,desktop,/home,,False
6041,610,2025-11-04 04:37:25,2025-11-04 05:21:25,tablet,/product-search,2,False
6042,45,2025-07-22 14:36:47,2025-07-22 14:59:47,desktop,/deals,,False
6043,,2024-09-22 01:09:22,2024-09-22 01:41:22,desktop,/product-search,14,False
6044,695,2025-11-25 00:36:48,2025-11-25 01:12:48,tablet,/blog,11,False
6045,1064,2025-10-26 22:26:04,2025-10-26 22:30:04,mobile,/category/electronics,,False
6046,,2025-11-12 15:45:17,2025-11-12 16:29:17,mobile,/product-search,,False
6047,807,2024-08-21 17:34:37,2024-08-21 17:53:37,desktop,/product-search,,False
6048,1350,2024-07-31 01:09:34,2024-07-31 01:35:34,tablet,/home,6,False
6049,,2025-08-01 13:54:30,2025-08-01 14:17:30,mobile,/product-search,,False
6050,1043,2025-03-13 02:38:59,2025-03-13 03:06:59,desktop,/deals,,True
6051,805,2025-10-06 11:48:47,2025-10-06 11:57:47,tablet,/home,,False
6052,1331,2025-02-08 18:43:52,2025-02-08 19:14:52,tablet,/deals,,False
6053,991,2025-07-30 09:40:34,2025-07-30 10:01:34,tablet,/category/electronics,,False
6054,,2025-07-02 14:43:42,2025-07-02 15:19:42,tablet,/home,8,False
6055,,2024-10-17 23:45:47,2024-10-18 00:17:47,desktop,/category/apparel,,False
6056,100,2024-12-24 06:01:43,2024-12-24 06:26:43,desktop,/product-search,,True
6057,1432,2025-11-10 09:34:59,2025-11-10 09:50:59,desktop,/blog,,False
6058,1282,2024-08-14 01:13:45,2024-08-14 01:58:45,tablet,/home,15,False
6059,682,2024-11-16 14:06:42,2024-11-16 14:35:42,tablet,/product-search,10,False
6060,1310,2025-07-10 03:12:28,2025-07-10 03:30:28,tablet,/product-search,13,False
6061,727,2025-11-20 08:42:58,2025-11-20 09:17:58,mobile,/category/apparel,,False
6062,,2025-11-24 04:22:27,2025-11-24 05:03:27,mobile,/product-search,4,False
6063,,2025-11-09 01:40:44,2025-11-09 01:41:44,tablet,/blog,6,False
6064,776,2025-04-11 05:10:44,2025-04-11 05:28:44,mobile,/home,,False
6065,974,2024-12-02 04:45:07,2024-12-02 05:16:07,tablet,/product-search,9,False
6066,,2025-05-25 12:25:13,2025-05-25 12:30:13,tablet,/home,11,False
6067,,2025-10-04 01:23:46,2025-10-04 01:50:46,mobile,/category/electronics,,False
6068,417,2025-11-07 14:22:32,2025-11-07 14:35:32,tablet,/home,11,False
6069,,2024-06-28 23:07:05,2024-06-28 23:21:05,desktop,/category/electronics,14,False
6070,209,2025-01-15 07:53:01,2025-01-15 08:06:01,tablet,/home,3,False
6071,641,2024-06-23 04:15:08,2024-06-23 04:27:08,mobile,/deals,10,False
6072,796,2025-07-25 09:41:17,2025-07-25 10:22:17,desktop,/deals,,True
6073,,2025-05-25 20:49:35,2025-05-25 21:23:35,mobile,/product-search,,False
6074,,2025-08-28 16:48:08,2025-08-28 17:11:08,mobile,/home,,False
6075,270,2025-05-16 09:25:16,2025-05-16 09:33:16,tablet,/category/electronics,3,False
6076,,2024-09-03 00:43:18,2024-09-03 01:24:18,desktop,/home,3,False
6077,1148,2025-12-27 03:50:47,2025-12-27 04:13:47,desktop,/deals,,False
6078,939,2025-10-17 01:48:54,2025-10-17 01:59:54,mobile,/deals,,False
6079,983,2025-10-21 08:31:19,2025-10-21 09:15:19,desktop,/deals,,False
6080,1204,2025-10-27 02:35:10,2025-10-27 02:44:10,desktop,/blog,7,False
6081,1347,2024-09-28 23:31:53,2024-09-28 23:58:53,tablet,/product-search,6,False
6082,,2024-06-22 01:48:53,2024-06-22 02:24:53,desktop,/category/electronics,15,False
6083,,2025-07-17 13:47:38,2025-07-17 13:54:38,desktop,/blog,12,False
6084,,2024-03-28 02:25:02,2024-03-28 02:50:02,mobile,/home,4,False
6085,1435,2025-11-16 13:58:27,2025-11-16 14:37:27,desktop,/blog,3,False
6086,132,2025-01-22 05:55:37,2025-01-22 06:30:37,tablet,/deals,2,False
6087,,2025-09-04 01:52:14,2025-09-04 02:27:14,mobile,/deals,,False
6088,,2024-02-27 08:31:57,2024-02-27 09:12:57,mobile,/product-search,,False
6089,1284,2025-12-22 15:04:23,2025-12-22 15:27:23,desktop,/home,,True
6090,89,2025-08-27 13:37:04,2025-08-27 13:43:04,tablet,/product-search,12,False
6091,,2024-03-30 12:43:13,2024-03-30 13:11:13,desktop,/deals,,False
6092,1201,2025-11-13 01:29:15,2025-11-13 01:55:15,mobile,/blog,,True
6093,932,2025-03-18 13:29:44,2025-03-18 13:32:44,tablet,/blog,,False
6094,956,2025-10-26 07:23:10,2025-10-26 07:47:10,desktop,/home,,True
6095,1496,2025-06-25 04:09:06,2025-06-25 04:41:06,mobile,/blog,7,True
6096,,2025-03-07 03:01:44,2025-03-07 03:12:44,tablet,/category/apparel,,False
6097,,2025-08-15 04:29:32,2025-08-15 05:11:32,desktop,/category/apparel,13,False
6098,,2025-06-22 18:31:20,2025-06-22 18:32:20,tablet,/deals,11,False
6099,518,2024-12-17 18:28:46,2024-12-17 19:07:46,mobile,/deals,8,False
6100,637,2025-09-07 08:40:25,2025-09-07 09:14:25,tablet,/home,1,False
6101,,2024-09-09 12:56:44,2024-09-09 13:11:44,tablet,/product-search,14,False
6102,255,2025-04-07 10:44:37,2025-04-07 10:48:37,tablet,/product-search,,False
6103,48,2025-12-12 16:29:29,2025-12-12 17:09:29,desktop,/product-search,,False
6104,,2024-09-06 09:22:33,2024-09-06 09:27:33,mobile,/blog,8,True
6105,1047,2025-09-25 06:51:36,2025-09-25 07:27:36,desktop,/deals,,False
6106,,2024-01-08 02:31:18,2024-01-08 03:07:18,desktop,/category/electronics,,False
6107,272,2025-08-07 04:43:59,2025-08-07 05:10:59,desktop,/category/electronics,2,False
6108,,2024-08-14 07:37:45,2024-08-14 08:15:45,desktop,/blog,,False
6109,801,2025-07-26 07:06:00,2025-07-26 07:51:00,mobile,/category/apparel,,False
6110,,2025-09-06 12:18:44,2025-09-06 12:19:44,desktop,/deals,5,False
6111,35,2025-08-12 21:49:26,2025-08-12 22:11:26,mobile,/deals,3,False
6112,1056,2025-11-19 03:53:26,2025-11-19 04:24:26,desktop,/category/apparel,,True
6113,492,2025-01-22 21:30:37,2025-01-22 22:01:37,desktop,/category/apparel,,False
6114,89,2025-04-06 07:49:27,2025-04-06 08:18:27,desktop,/deals,,False
6115,240,2025-10-26 10:32:38,2025-10-26 11:00:38,tablet,/category/electronics,15,False
6116,,2025-05-11 17:07:37,2025-05-11 17:12:37,desktop,/blog,7,False
6117,58,2025-09-24 14:50:22,2025-09-24 15:29:22,desktop,/deals,,False
6118,59,2025-06-02 02:24:13,2025-06-02 02:27:13,mobile,/blog,,False
6119,1313,2025-09-01 15:19:16,2025-09-01 15:45:16,mobile,/category/electronics,10,False
6120,,2024-08-29 09:01:56,2024-08-29 09:04:56,desktop,/category/electronics,,False
6121,1087,2025-09-18 03:26:39,2025-09-18 03:41:39,desktop,/deals,10,False
6122,,2025-09-20 09:37:35,2025-09-20 10:05:35,desktop,/product-search,8,False
6123,1306,2024-11-05 06:52:29,2024-11-05 07:28:29,mobile,/category/apparel,,True
6124,1448,2025-10-28 00:32:47,2025-10-28 01:05:47,desktop,/category/electronics,,False
6125,,2025-07-03 12:19:18,2025-07-03 12:34:18,desktop,/category/apparel,,False
6126,,2024-10-07 12:27:18,2024-10-07 12:47:18,tablet,/deals,12,False
6127,120,2025-01-06 15:40:02,2025-01-06 16:19:02,desktop,/category/electronics,3,True
6128,110,2024-12-15 12:09:30,2024-12-15 12:28:30,tablet,/blog,,False
6129,27,2024-08-23 04:24:15,2024-08-23 04:51:15,desktop,/deals,,False
6130,1231,2025-11-04 23:54:24,2025-11-05 00:35:24,tablet,/deals,,False
6131,711,2025-12-04 01:02:32,2025-12-04 01:46:32,tablet,/category/apparel,,True
6132,304,2024-05-21 05:31:33,2024-05-21 05:36:33,tablet,/home,7,False
6133,1337,2024-08-14 11:47:36,2024-08-14 11:55:36,desktop,/product-search,,False
6134,244,2025-05-25 14:16:10,2025-05-25 14:17:10,desktop,/category/electronics,,False
6135,718,2025-11-23 12:47:32,2025-11-23 13:18:32,tablet,/category/apparel,,False
6136,,2025-04-12 21:03:02,2025-04-12 21:27:02,desktop,/deals,,False
6137,,2024-12-12 19:54:03,2024-12-12 20:39:03,tablet,/blog,,False
6138,117,2025-07-10 19:26:51,2025-07-10 19:36:51,tablet,/deals,7,False
6139,86,2024-12-01 11:00:37,2024-12-01 11:16:37,desktop,/product-search,,False
6140,1106,2024-09-12 17:02:13,2024-09-12 17:23:13,mobile,/deals,,False
6141,937,2025-10-15 17:38:56,2025-10-15 17:41:56,tablet,/category/electronics,4,False
6142,612,2025-12-31 11:31:33,2025-12-31 11:34:33,desktop,/category/electronics,,False
6143,,2025-01-16 04:36:33,2025-01-16 05:02:33,tablet,/deals,,False
6144,472,2025-11-05 15:33:21,2025-11-05 15:41:21,tablet,/deals,7,False
6145,,2024-05-27 11:33:53,2024-05-27 11:37:53,desktop,/product-search,,False
6146,189,2024-06-13 19:30:12,2024-06-13 19:43:12,tablet,/deals,13,True
6147,873,2025-12-19 00:06:27,2025-12-19 00:34:27,mobile,/deals,12,False
6148,,2025-07-15 12:53:07,2025-07-15 13:35:07,mobile,/deals,,False
6149,,2024-05-18 07:34:30,2024-05-18 07:48:30,mobile,/category/apparel,,False
6150,295,2025-12-19 06:20:54,2025-12-19 06:22:54,mobile,/category/apparel,,False
6151,1273,2025-01-08 04:59:56,2025-01-08 05:42:56,mobile,/home,,False
6152,935,2025-12-17 08:37:12,2025-12-17 09:21:12,desktop,/deals,11,False
6153,937,2024-11-08 07:27:31,2024-11-08 08:11:31,desktop,/home,,False
6154,442,2025-05-28 23:55:11,2025-05-29 00:01:11,tablet,/blog,,False
6155,1382,2025-07-26 16:11:56,2025-07-26 16:52:56,mobile,/deals,,True
6156,580,2025-03-19 11:25:40,2025-03-19 11:58:40,desktop,/home,8,False
6157,1321,2025-12-26 05:05:40,2025-12-26 05:29:40,mobile,/home,2,True
6158,1336,2025-08-17 09:15:13,2025-08-17 09:28:13,mobile,/deals,11,True
6159,,2025-04-02 20:16:04,2025-04-02 20:39:04,tablet,/product-search,,False
6160,519,2025-12-11 18:01:02,2025-12-11 18:15:02,mobile,/category/electronics,,False
6161,,2024-05-21 01:09:55,2024-05-21 01:40:55,desktop,/product-search,10,False
6162,35,2025-07-20 05:39:11,2025-07-20 05:52:11,desktop,/home,,False
6163,,2025-09-25 10:57:33,2025-09-25 11:38:33,tablet,/blog,1,False
6164,1287,2024-12-26 12:19:47,2024-12-26 12:34:47,tablet,/home,,False
6165,,2024-12-21 19:54:48,2024-12-21 19:58:48,mobile,/home,,False
6166,1353,2025-12-26 09:42:23,2025-12-26 10:15:23,tablet,/product-search,,False
6167,,2024-07-06 08:04:35,2024-07-06 08:11:35,tablet,/deals,,False
6168,,2025-11-24 02:23:11,2025-11-24 02:57:11,mobile,/home,4,False
6169,645,2024-12-22 18:19:40,2024-12-22 18:57:40,mobile,/category/electronics,5,False
6170,439,2025-10-24 18:25:20,2025-10-24 18:30:20,tablet,/category/electronics,5,False
6171,139,2025-12-10 15:55:51,2025-12-10 16:14:51,desktop,/home,,False
6172,,2025-06-04 00:03:36,2025-06-04 00:26:36,tablet,/product-search,,False
6173,1020,2024-06-01 02:53:47,2024-06-01 03:03:47,mobile,/home,,False
6174,,2025-08-07 17:56:52,2025-08-07 18:27:52,desktop,/category/apparel,,False
6175,,2025-04-10 06:05:09,2025-04-10 06:39:09,desktop,/product-search,11,False
6176,285,2025-10-09 14:53:45,2025-10-09 15:14:45,desktop,/home,1,True
6177,,2024-01-07 01:14:33,2024-01-07 01:24:33,mobile,/blog,4,False
6178,,2024-06-13 22:15:49,2024-06-13 22:58:49,mobile,/product-search,12,True
6179,852,2025-11-14 16:48:54,2025-11-14 17:15:54,mobile,/home,,False
6180,1183,2024-11-10 22:02:19,2024-11-10 22:47:19,mobile,/category/electronics,10,True
6181,1140,2025-12-18 02:15:13,2025-12-18 02:24:13,tablet,/category/apparel,,False
6182,1448,2025-12-16 18:38:10,2025-12-16 19:20:10,mobile,/blog,9,False
6183,1262,2025-05-27 11:15:43,2025-05-27 11:57:43,mobile,/blog,,False
6184,1425,2025-05-13 05:06:01,2025-05-13 05:38:01,mobile,/blog,,False
6185,,2025-06-01 18:33:11,2025-06-01 19:04:11,mobile,/category/apparel,5,False
6186,1113,2025-11-13 09:26:01,2025-11-13 09:33:01,mobile,/deals,,False
6187,,2025-08-29 00:35:32,2025-08-29 01:05:32,desktop,/deals,,False
6188,1359,2025-04-16 17:02:33,2025-04-16 17:09:33,mobile,/category/apparel,8,True
6189,1072,2025-08-04 05:04:11,2025-08-04 05:31:11,tablet,/product-search,,False
6190,423,2024-08-31 21:54:21,2024-08-31 22:05:21,mobile,/category/electronics,,False
6191,334,2025-11-14 14:19:22,2025-11-14 15:03:22,desktop,/home,9,False
6192,,2024-06-08 15:14:45,2024-06-08 15:20:45,mobile,/deals,,False
6193,,2024-12-13 01:26:38,2024-12-13 01:51:38,desktop,/category/apparel,,False
6194,,2025-10-05 14:11:26,2025-10-05 14:55:26,desktop,/blog,,False
6195,409,2025-12-26 13:09:50,2025-12-26 13:26:50,mobile,/product-search,3,False
6196,839,2025-11-10 23:33:25,2025-11-10 23:51:25,tablet,/category/apparel,,False
6197,62,2024-06-03 14:17:51,2024-06-03 14:59:51,tablet,/category/apparel,2,False
6198,,2024-08-19 16:06:00,2024-08-19 16:17:00,tablet,/deals,11,True
6199,1041,2024-02-15 03:19:20,2024-02-15 03:50:20,mobile,/category/electronics,9,True
6200,1035,2025-08-24 14:15:55,2025-08-24 14:34:55,mobile,/home,14,False
6201,438,2025-10-12 10:30:48,2025-10-12 10:39:48,desktop,/home,,False
6202,1186,2024-05-24 11:07:18,2024-05-24 11:14:18,desktop,/deals,11,False
6203,262,2024-08-19 15:45:11,2024-08-19 16:19:11,mobile,/blog,10,False
6204,405,2025-10-16 06:12:03,2025-10-16 06:36:03,mobile,/home,,True
6205,934,2025-03-24 23:50:19,2025-03-25 00:27:19,desktop,/product-search,,False
6206,1333,2025-10-08 15:52:14,2025-10-08 15:55:14,mobile,/product-search,11,True
6207,1007,2025-10-05 00:59:54,2025-10-05 01:42:54,tablet,/category/apparel,1,False
6208,1036,2025-10-13 13:23:51,2025-10-13 14:01:51,mobile,/deals,2,False
6209,426,2025-10-01 01:32:51,2025-10-01 01:34:51,mobile,/category/apparel,12,False
6210,1320,2024-08-28 09:08:15,2024-08-28 09:17:15,desktop,/deals,,True
6211,1145,2025-11-24 04:38:44,2025-11-24 04:52:44,desktop,/category/electronics,15,False
6212,178,2025-06-26 04:36:04,2025-06-26 05:13:04,desktop,/deals,7,False
6213,1485,2025-11-21 21:10:58,2025-11-21 21:40:58,tablet,/home,12,True
6214,,2025-04-19 11:27:25,2025-04-19 12:01:25,mobile,/product-search,,False
6215,1187,2025-09-12 09:12:45,2025-09-12 09:24:45,desktop,/category/apparel,10,True
6216,,2025-11-18 23:55:18,2025-11-18 23:57:18,tablet,/category/apparel,14,False
6217,,2025-01-06 15:45:42,2025-01-06 15:51:42,mobile,/blog,4,False
6218,427,2025-07-09 18:34:38,2025-07-09 19:19:38,mobile,/category/electronics,,False
6219,917,2025-12-13 21:25:53,2025-12-13 21:53:53,tablet,/deals,,False
6220,1229,2025-04-10 03:07:56,2025-04-10 03:19:56,tablet,/blog,,True
6221,,2024-04-17 11:46:01,2024-04-17 12:11:01,tablet,/product-search,,False
6222,618,2025-03-21 12:40:23,2025-03-21 12:46:23,mobile,/category/electronics,,False
6223,,2024-01-31 23:04:10,2024-01-31 23:39:10,mobile,/category/electronics,1,False
6224,1297,2025-10-29 09:56:38,2025-10-29 10:32:38,desktop,/blog,5,True
6225,,2025-05-30 21:09:03,2025-05-30 21:54:03,tablet,/product-search,,False
6226,1080,2025-08-08 05:37:00,2025-08-08 06:20:00,mobile,/category/apparel,,True
6227,211,2025-10-19 17:08:49,2025-10-19 17:09:49,desktop,/category/electronics,,False
6228,1390,2025-07-02 09:44:13,2025-07-02 09:54:13,desktop,/product-search,,True
6229,,2024-07-23 18:23:50,2024-07-23 18:54:50,mobile,/category/electronics,,False
6230,525,2025-11-06 10:10:03,2025-11-06 10:42:03,mobile,/category/electronics,,False
6231,,2025-12-16 12:12:06,2025-12-16 12:53:06,mobile,/deals,15,False
6232,,2025-10-01 20:47:09,2025-10-01 21:08:09,desktop,/blog,13,False
6233,1320,2024-11-10 02:14:24,2024-11-10 02:54:24,desktop,/product-search,,False
6234,159,2025-12-04 00:37:29,2025-12-04 00:53:29,tablet,/blog,,False
6235,1111,2025-12-27 06:26:14,2025-12-27 06:45:14,tablet,/category/apparel,,False
6236,221,2025-12-09 06:21:32,2025-12-09 06:34:32,desktop,/category/electronics,,False
6237,,2025-01-03 10:02:52,2025-01-03 10:16:52,mobile,/home,11,False
6238,,2024-10-03 00:29:25,2024-10-03 00:40:25,desktop,/category/apparel,12,False
6239,,2024-05-08 00:59:26,2024-05-08 01:41:26,tablet,/category/apparel,12,False
6240,,2024-02-19 17:27:09,2024-02-19 17:29:09,desktop,/category/electronics,,False
6241,1042,2025-12-17 13:34:19,2025-12-17 13:40:19,desktop,/home,5,False
6242,1109,2025-12-10 00:26:35,2025-12-10 00:46:35,desktop,/home,,False
6243,,2024-07-15 00:21:27,2024-07-15 00:35:27,tablet,/deals,,False
6244,1158,2025-12-29 15:53:53,2025-12-29 16:21:53,desktop,/product-search,,False
6245,657,2025-10-05 14:57:07,2025-10-05 15:04:07,tablet,/category/apparel,15,False
6246,581,2025-10-19 20:02:56,2025-10-19 20:13:56,tablet,/product-search,5,False
6247,1410,2025-07-31 02:29:35,2025-07-31 03:03:35,tablet,/category/apparel,10,False
6248,,2024-11-05 06:04:59,2024-11-05 06:46:59,desktop,/home,,False
6249,1431,2025-10-22 10:29:18,2025-10-22 10:54:18,desktop,/deals,11,False
6250,576,2025-04-06 14:11:06,2025-04-06 14:44:06,mobile,/home,,True
6251,378,2025-12-22 04:31:04,2025-12-22 05:07:04,desktop,/blog,9,False
6252,,2025-10-16 20:59:09,2025-10-16 21:44:09,mobile,/product-search,,False
6253,699,2025-10-22 04:31:46,2025-10-22 05:01:46,mobile,/deals,,False
6254,74,2025-10-04 22:13:59,2025-10-04 22:32:59,desktop,/deals,,False
6255,,2025-05-11 13:22:05,2025-05-11 13:32:05,mobile,/category/electronics,,False
6256,,2025-05-25 07:31:11,2025-05-25 08:09:11,desktop,/category/electronics,,False
6257,474,2025-08-11 16:57:47,2025-08-11 17:07:47,tablet,/home,,True
6258,,2024-01-08 08:10:10,2024-01-08 08:38:10,desktop,/home,1,False
6259,140,2025-05-30 02:44:30,2025-05-30 02:53:30,desktop,/deals,7,False
6260,,2025-03-08 15:03:54,2025-03-08 15:34:54,desktop,/blog,1,False
6261,916,2025-07-01 06:00:57,2025-07-01 06:39:57,tablet,/home,,False
